instances,classes,test_distribution,retraining_time,adjustment_time,opt_time
3000,4,[0.0901124  0.11054878 0.08183168 0.71750713],0.35083746910095215,0.018515348434448242,0.10560369491577148
3000,4,[0.1622928  0.19938499 0.19181764 0.44650456],0.33954286575317383,0.018007755279541016,0.1940906047821045
3000,4,[0.20786517 0.13082    0.4301216  0.23119322],0.34923362731933594,0.019007444381713867,0.13754963874816895
3000,4,[0.11816281 0.47919815 0.20961662 0.19302243],0.34723711013793945,0.018007516860961914,0.24149656295776367
3000,4,[0.12319655 0.31275527 0.20729839 0.3567498 ],0.34645938873291016,0.01799774169921875,0.5749917030334473
3000,5,[0.10426057 0.13415319 0.06666673 0.6840259  0.01089361],0.3866608142852783,0.026000022888183594,0.1687471866607666
3000,5,[0.1507735  0.06364308 0.17123855 0.38079844 0.23354643],0.3923614025115967,0.024999380111694336,0.4121832847595215
3000,5,[0.1965362  0.27363721 0.02689548 0.02037255 0.48255856],0.396867036819458,0.026005268096923828,0.6698696613311768
3000,5,[0.0901124  0.09005144 0.1946432  0.08926966 0.5359233 ],0.41601109504699707,0.02500176429748535,0.33173584938049316
3000,5,[0.20066118 0.08183168 0.07918493 0.19181764 0.44650456],0.3859434127807617,0.025005340576171875,0.14712762832641602
3000,5,[0.1622928  0.04557237 0.13082    0.4301216  0.23119322],0.39748167991638184,0.025007247924804688,0.33030009269714355
3000,5,[0.11816281 0.31778901 0.16140914 0.20961662 0.19302243],0.39122772216796875,0.025007963180541992,0.15956640243530273
3000,5,[0.12319655 0.52005365 0.01207202 0.11092081 0.23375696],0.3915553092956543,0.02553391456604004,0.601611852645874
3000,5,[0.02765813 0.61232976 0.29487394 0.0494952  0.01564297],0.3862893581390381,0.025007963180541992,0.17609167098999023
3000,5,[0.15377088 0.08483807 0.10721261 0.29812269 0.35605574],0.3853874206542969,0.025008201599121094,0.13454985618591309
3000,6,[0.10426057 0.04651293 0.08764026 0.06666673 0.6840259  0.01089361],0.40338826179504395,0.03300809860229492,0.2200927734375
3000,6,[0.1965362  0.01788038 0.17123855 0.13178631 0.24901213 0.23354643],0.4033637046813965,0.032007455825805664,0.23310589790344238
3000,6,[0.18016384 0.1946432  0.08926966 0.00609671 0.02689548 0.5029311 ],0.3992774486541748,0.03200817108154297,0.19307732582092285
3000,6,[0.0901124  0.11054878 0.08183168 0.07918493 0.19181764 0.44650456],0.39763569831848145,0.03201413154602051,0.31116652488708496
3000,6,[0.1622928  0.04557237 0.13082    0.25867578 0.17144582 0.23119322],0.39844250679016113,0.03300046920776367,0.18511033058166504
3000,6,[0.11816281 0.00503374 0.31275527 0.20729839 0.16372737 0.19302243],0.4040799140930176,0.03250932693481445,0.17052316665649414
3000,6,[0.63998789 0.01533433 0.11092081 0.1686188  0.0494952  0.01564297],0.4032914638519287,0.03399920463562012,0.2080702781677246
3000,6,[0.02765813 0.12611275 0.08483807 0.10721261 0.29812269 0.35605574],0.4082303047180176,0.03252124786376953,0.20417070388793945
3000,6,[0.19819524 0.35755835 0.04931018 0.27540886 0.00484085 0.11468652],0.39374399185180664,0.033007144927978516,0.22153830528259277
3000,6,[0.15687407 0.33833482 0.07532028 0.21177046 0.0195036  0.19819676],0.41130948066711426,0.032518625259399414,0.2987489700317383
3000,7,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.6840259
 0.01089361]",0.4393742084503174,0.04199981689453125,0.19514775276184082
3000,7,"[0.1965362  0.18911893 0.08451828 0.02689548 0.02037255 0.24901213
 0.23354643]",0.4298100471496582,0.041004180908203125,0.269573450088501
3000,7,"[0.0901124  0.09005144 0.02049734 0.08183168 0.09231418 0.08926966
 0.5359233 ]",0.4635128974914551,0.04154467582702637,0.20708966255187988
3000,7,"[0.1622928  0.04557237 0.13082    0.02299262 0.19181764 0.21531134
 0.23119322]",0.43334317207336426,0.0420074462890625,0.2996408939361572
3000,7,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.16372737
 0.19302243]",0.4453253746032715,0.04155778884887695,0.47719597816467285
3000,7,"[0.02765813 0.61232976 0.01533433 0.11092081 0.1686188  0.0494952
 0.01564297]",0.42033958435058594,0.04155731201171875,0.23209118843078613
3000,7,"[0.15377088 0.08483807 0.10721261 0.20993203 0.08819067 0.23652837
 0.11952737]",0.43338799476623535,0.04200887680053711,0.19935226440429688
3000,7,"[0.19819524 0.29701365 0.07532028 0.0345346  0.17723586 0.10301384
 0.11468652]",0.4363870620727539,0.04154801368713379,0.24009370803833008
3000,7,"[0.15687407 0.06004815 0.02667404 0.19876302 0.35944396 0.08440571
 0.11379106]",0.43131303787231445,0.04203009605407715,0.20658540725708008
3000,7,"[0.25024083 0.02005552 0.06494819 0.01478254 0.03684098 0.30409824
 0.30903369]",0.43639183044433594,0.04254341125488281,0.3556532859802246
3000,8,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.60345125 0.01089361]",0.47452306747436523,0.052550315856933594,0.22266745567321777
3000,8,"[0.1965362  0.17827084 0.08926966 0.00609671 0.02689548 0.02037255
 0.24901213 0.23354643]",0.45833849906921387,0.05154538154602051,0.2531003952026367
3000,8,"[0.0901124  0.0721804  0.01787104 0.02049734 0.08183168 0.07918493
 0.19181764 0.44650456]",0.4677557945251465,0.051558732986450195,0.23383736610412598
3000,8,"[0.11816281 0.08970236 0.13082    0.09726664 0.16140914 0.17144582
 0.03817079 0.19302243]",0.4594895839691162,0.0515446662902832,0.281627893447876
3000,8,"[0.12319655 0.51679134 0.00326231 0.01207202 0.11092081 0.1686188
 0.0494952  0.01564297]",0.463824987411499,0.050511837005615234,0.32465124130249023
3000,8,"[0.02765813 0.12611275 0.08483807 0.10721261 0.20993203 0.08819067
 0.23652837 0.11952737]",0.47063493728637695,0.05099678039550781,0.21411395072937012
3000,8,"[0.15687407 0.04132117 0.29701365 0.07532028 0.0345346  0.17723586
 0.10301384 0.11468652]",0.4655590057373047,0.05172562599182129,0.31166601181030273
3000,8,"[0.21692222 0.02667404 0.14327181 0.05549121 0.24860703 0.11083693
 0.08440571 0.11379106]",0.46927762031555176,0.05155205726623535,0.2610487937927246
3000,8,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.547597   0.02595122]",0.4762747287750244,0.05100512504577637,0.26364612579345703
3000,8,"[0.28102893 0.05532203 0.05365389 0.00315942 0.17051082 0.25654368
 0.01757866 0.16220257]",0.4746131896972656,0.05300760269165039,0.3236510753631592
3000,9,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.38079844 0.22265281 0.01089361]",0.514378547668457,0.06555724143981934,0.31962156295776367
3000,9,"[0.0901124  0.09005144 0.01637236 0.17827084 0.08926966 0.00609671
 0.02689548 0.02037255 0.48255856]",0.49471449851989746,0.0635685920715332,0.4431755542755127
3000,9,"[0.1622928  0.03836838 0.00720399 0.07462769 0.05619231 0.02299262
 0.19181764 0.21531134 0.23119322]",0.5035669803619385,0.06352758407592773,0.31064891815185547
3000,9,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.01207202
 0.11092081 0.04073453 0.19302243]",0.6080679893493652,0.0675504207611084,0.2641434669494629
3000,9,"[0.02765813 0.12611275 0.08483807 0.10721261 0.29416633 0.00395636
 0.29091758 0.0494952  0.01564297]",0.5405712127685547,0.06263136863708496,0.3265101909637451
3000,9,"[0.19819524 0.29701365 0.0605447  0.01477558 0.0345346  0.17723586
 0.09817299 0.00484085 0.11468652]",0.5035238265991211,0.06407785415649414,0.3471653461456299
3000,9,"[0.15687407 0.06004815 0.02667404 0.14327181 0.05549121 0.24860703
 0.11083693 0.08440571 0.11379106]",0.5005538463592529,0.06354212760925293,0.29602956771850586
3000,9,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.13722332 0.41037368 0.02595122]",0.5085575580596924,0.0625157356262207,0.3105809688568115
3000,9,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05365389 0.00315942
 0.42705449 0.01757866 0.16220257]",0.5084812641143799,0.0615077018737793,0.3760402202606201
3000,9,"[0.03265716 0.036321   0.05075015 0.10016736 0.31477065 0.095401
 0.02553428 0.25161619 0.09278221]",0.48885536193847656,0.06251692771911621,0.25975894927978516
3000,10,"[0.10426057 0.04651293 0.0457627  0.01788038 0.02399718 0.06666673
 0.08057464 0.38079844 0.22265281 0.01089361]",0.5476994514465332,0.07300734519958496,0.3271780014038086
3000,10,"[0.0901124  0.09005144 0.02049734 0.08183168 0.09231418 0.08926966
 0.00609671 0.02689548 0.02037255 0.48255856]",0.5463471412658691,0.07500529289245605,0.3913133144378662
3000,10,"[0.11816281 0.04413    0.04557237 0.13082    0.02299262 0.19181764
 0.04386552 0.17144582 0.03817079 0.19302243]",0.533837080001831,0.07456254959106445,0.3405873775482178
3000,10,"[0.02765813 0.09553842 0.31275527 0.20403608 0.00326231 0.01207202
 0.11092081 0.1686188  0.0494952  0.01564297]",0.5326972007751465,0.07353734970092773,0.41018104553222656
3000,10,"[0.15377088 0.04442436 0.04041371 0.10721261 0.20993203 0.04931018
 0.03888048 0.23652837 0.00484085 0.11468652]",0.5269207954406738,0.07254862785339355,0.38527488708496094
3000,10,"[0.15687407 0.06004815 0.02667404 0.19876302 0.05284961 0.07532028
 0.21177046 0.0195036  0.08440571 0.11379106]",0.5449628829956055,0.07555913925170898,0.3626282215118408
3000,10,"[0.25024083 0.02005552 0.06494819 0.01478254 0.03684098 0.00507982
 0.03450389 0.26451453 0.28308247 0.02595122]",0.547656774520874,0.07456088066101074,0.5026168823242188
3000,10,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05365389 0.00315942
 0.17051082 0.25654368 0.01757866 0.16220257]",0.5280423164367676,0.0735158920288086,0.39461565017700195
3000,10,"[0.03265716 0.036321   0.05075015 0.10016736 0.31477065 0.095401
 0.02553428 0.25161619 0.05803844 0.03474377]",0.5369975566864014,0.07502198219299316,0.35719752311706543
3000,10,"[0.14050258 0.13400773 0.15763258 0.05036029 0.09261731 0.01843833
 0.01203219 0.1290306  0.23889524 0.02648315]",0.5402629375457764,0.07351469993591309,0.4062540531158447
4000,2,[0.5029311 0.4970689],0.05056476593017578,0.009521484375,0.14151763916015625
4000,2,[0.52982659 0.47017341],0.03677105903625488,0.009005308151245117,0.13715481758117676
4000,2,[0.62519295 0.37480705],0.04701423645019531,0.008997201919555664,0.1355431079864502
4000,2,[0.5359233 0.4640767],0.04301619529724121,0.009516000747680664,0.14156365394592285
4000,2,[0.81983616 0.18016384],0.04900002479553223,0.009008646011352539,0.19708895683288574
4000,2,[0.9098876 0.0901124],0.03699994087219238,0.010007858276367188,0.10654997825622559
4000,2,[0.79933882 0.20066118],0.03901863098144531,0.00900721549987793,0.11955547332763672
4000,2,[0.71750713 0.28249287],0.04150795936584473,0.010008573532104492,0.1295483112335205
4000,2,[0.44650456 0.55349544],0.04477405548095703,0.00903177261352539,0.14052462577819824
4000,2,[0.6383222 0.3616778],0.05236506462097168,0.009007930755615234,0.13457703590393066
4000,3,[0.10426057 0.13415319 0.76158624],0.45399951934814453,0.01700139045715332,0.1595146656036377
4000,3,[0.30508049 0.6840259  0.01089361],0.45664429664611816,0.016008853912353516,0.5372235774993896
4000,3,[0.1507735  0.06364308 0.78558342],0.4783291816711426,0.017002105712890625,0.1560959815979004
4000,3,[0.38565513 0.38079844 0.23354643],0.4287998676300049,0.015999555587768555,0.1050252914428711
4000,3,[0.1965362  0.32090524 0.48255856],0.5221898555755615,0.01600790023803711,0.41243505477905273
4000,3,[0.47017341 0.02689548 0.5029311 ],0.48857808113098145,0.017009496688842773,0.2766437530517578
4000,3,[0.37480705 0.08926966 0.5359233 ],0.4697251319885254,0.016005754470825195,0.2547187805175781
4000,3,[0.0901124  0.09005144 0.81983616],0.4021942615509033,0.01600790023803711,0.14676690101623535
4000,3,[0.20066118 0.08183168 0.71750713],0.5015714168548584,0.017022132873535156,0.23063230514526367
4000,3,[0.3616778  0.19181764 0.44650456],0.5299396514892578,0.015999317169189453,0.2536342144012451
4000,4,[0.10426057 0.13415319 0.06666673 0.69491951],0.5261383056640625,0.023998022079467773,0.23088383674621582
4000,4,[0.1507735  0.06364308 0.7746898  0.01089361],0.522068977355957,0.0250089168548584,0.5706386566162109
4000,4,[0.1965362  0.18911893 0.38079844 0.23354643],0.5205841064453125,0.024016380310058594,0.972785234451294
4000,4,[0.47017341 0.02689548 0.02037255 0.48255856],0.5305447578430176,0.024017810821533203,0.3331620693206787
4000,4,[0.18016384 0.1946432  0.08926966 0.5359233 ],0.5275154113769531,0.024542808532714844,0.8968932628631592
4000,4,[0.0901124  0.11054878 0.08183168 0.71750713],0.48093295097351074,0.0235288143157959,0.28563761711120605
4000,4,[0.1622928  0.19938499 0.19181764 0.44650456],0.5291626453399658,0.02400827407836914,0.983065128326416
4000,4,[0.20786517 0.13082    0.4301216  0.23119322],0.49803900718688965,0.025008201599121094,0.23109006881713867
4000,4,[0.11816281 0.47919815 0.20961662 0.19302243],0.5134172439575195,0.024008512496948242,0.14854836463928223
4000,4,[0.12319655 0.31275527 0.20729839 0.3567498 ],0.5004034042358398,0.02400827407836914,0.6687440872192383
4000,5,[0.10426057 0.13415319 0.06666673 0.6840259  0.01089361],0.505659818649292,0.03510785102844238,0.2855875492095947
4000,5,[0.1507735  0.06364308 0.17123855 0.38079844 0.23354643],0.5068168640136719,0.03399968147277832,0.27968263626098633
4000,5,[0.1965362  0.27363721 0.02689548 0.02037255 0.48255856],0.5383636951446533,0.03350377082824707,0.2995290756225586
4000,5,[0.0901124  0.09005144 0.1946432  0.08926966 0.5359233 ],0.5894002914428711,0.03400015830993652,0.28465795516967773
4000,5,[0.20066118 0.08183168 0.07918493 0.19181764 0.44650456],0.530134916305542,0.033516883850097656,0.9184637069702148
4000,5,[0.1622928  0.04557237 0.13082    0.4301216  0.23119322],0.5573983192443848,0.03399944305419922,0.27098608016967773
4000,5,[0.11816281 0.31778901 0.16140914 0.20961662 0.19302243],0.5874192714691162,0.03955841064453125,0.27904629707336426
4000,5,[0.12319655 0.52005365 0.01207202 0.11092081 0.23375696],0.612783670425415,0.03600811958312988,0.20708584785461426
4000,5,[0.02765813 0.61232976 0.29487394 0.0494952  0.01564297],0.5373814105987549,0.034122467041015625,0.33013272285461426
4000,5,[0.15377088 0.08483807 0.10721261 0.29812269 0.35605574],0.5515227317810059,0.03400754928588867,0.3427772521972656
4000,6,[0.10426057 0.04651293 0.08764026 0.06666673 0.6840259  0.01089361],0.5432784557342529,0.044008731842041016,0.4103245735168457
4000,6,[0.1965362  0.01788038 0.17123855 0.13178631 0.24901213 0.23354643],0.5818605422973633,0.042556047439575195,0.37264156341552734
4000,6,[0.18016384 0.1946432  0.08926966 0.00609671 0.02689548 0.5029311 ],0.5683226585388184,0.043007612228393555,0.2576444149017334
4000,6,[0.0901124  0.11054878 0.08183168 0.07918493 0.19181764 0.44650456],0.5321736335754395,0.043016672134399414,0.281613826751709
4000,6,[0.1622928  0.04557237 0.13082    0.25867578 0.17144582 0.23119322],0.5574448108673096,0.04502701759338379,0.30621838569641113
4000,6,[0.11816281 0.00503374 0.31275527 0.20729839 0.16372737 0.19302243],0.5639796257019043,0.04400777816772461,0.3174397945404053
4000,6,[0.63998789 0.01533433 0.11092081 0.1686188  0.0494952  0.01564297],0.6028275489807129,0.043007850646972656,0.24968695640563965
4000,6,[0.02765813 0.12611275 0.08483807 0.10721261 0.29812269 0.35605574],0.6048929691314697,0.04400277137756348,0.4242088794708252
4000,6,[0.19819524 0.35755835 0.04931018 0.27540886 0.00484085 0.11468652],0.6188089847564697,0.043007612228393555,0.24914073944091797
4000,6,[0.15687407 0.33833482 0.07532028 0.21177046 0.0195036  0.19819676],0.6113591194152832,0.042557716369628906,0.4811828136444092
4000,7,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.6840259
 0.01089361]",0.680490255355835,0.0575556755065918,0.3003654479980469
4000,7,"[0.1965362  0.18911893 0.08451828 0.02689548 0.02037255 0.24901213
 0.23354643]",0.6097640991210938,0.05711245536804199,0.48380351066589355
4000,7,"[0.0901124  0.09005144 0.02049734 0.08183168 0.09231418 0.08926966
 0.5359233 ]",0.6689517498016357,0.055022478103637695,0.318584680557251
4000,7,"[0.1622928  0.04557237 0.13082    0.02299262 0.19181764 0.21531134
 0.23119322]",0.6841986179351807,0.054999589920043945,0.32029128074645996
4000,7,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.16372737
 0.19302243]",0.7746295928955078,0.0550074577331543,0.35718679428100586
4000,7,"[0.02765813 0.61232976 0.01533433 0.11092081 0.1686188  0.0494952
 0.01564297]",0.6309630870819092,0.05454897880554199,0.4101848602294922
4000,7,"[0.15377088 0.08483807 0.10721261 0.20993203 0.08819067 0.23652837
 0.11952737]",0.7136003971099854,0.0545506477355957,0.3591740131378174
4000,7,"[0.19819524 0.29701365 0.07532028 0.0345346  0.17723586 0.10301384
 0.11468652]",0.6411263942718506,0.055008649826049805,0.30565500259399414
4000,7,"[0.15687407 0.06004815 0.02667404 0.19876302 0.35944396 0.08440571
 0.11379106]",0.631669282913208,0.055557966232299805,0.2856254577636719
4000,7,"[0.25024083 0.02005552 0.06494819 0.01478254 0.03684098 0.30409824
 0.30903369]",0.6423072814941406,0.055556535720825195,0.49770283699035645
4000,8,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.60345125 0.01089361]",0.6455912590026855,0.07001161575317383,0.372178316116333
4000,8,"[0.1965362  0.17827084 0.08926966 0.00609671 0.02689548 0.02037255
 0.24901213 0.23354643]",0.6658046245574951,0.06852936744689941,0.37793898582458496
4000,8,"[0.0901124  0.0721804  0.01787104 0.02049734 0.08183168 0.07918493
 0.19181764 0.44650456]",0.6239218711853027,0.08455729484558105,0.3516416549682617
4000,8,"[0.11816281 0.08970236 0.13082    0.09726664 0.16140914 0.17144582
 0.03817079 0.19302243]",0.605247974395752,0.0685732364654541,0.5627033710479736
4000,8,"[0.12319655 0.51679134 0.00326231 0.01207202 0.11092081 0.1686188
 0.0494952  0.01564297]",0.6341085433959961,0.06755757331848145,0.3971831798553467
4000,8,"[0.02765813 0.12611275 0.08483807 0.10721261 0.20993203 0.08819067
 0.23652837 0.11952737]",0.6247258186340332,0.06802248954772949,0.32816529273986816
4000,8,"[0.15687407 0.04132117 0.29701365 0.07532028 0.0345346  0.17723586
 0.10301384 0.11468652]",0.6210048198699951,0.0680246353149414,0.4397130012512207
4000,8,"[0.21692222 0.02667404 0.14327181 0.05549121 0.24860703 0.11083693
 0.08440571 0.11379106]",0.6350767612457275,0.0680077075958252,0.43273067474365234
4000,8,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.547597   0.02595122]",0.6444666385650635,0.06801366806030273,0.43233418464660645
4000,8,"[0.28102893 0.05532203 0.05365389 0.00315942 0.17051082 0.25654368
 0.01757866 0.16220257]",0.6157383918762207,0.0685577392578125,0.499722957611084
4000,9,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.38079844 0.22265281 0.01089361]",0.6742451190948486,0.08555746078491211,0.4931786060333252
4000,9,"[0.0901124  0.09005144 0.01637236 0.17827084 0.08926966 0.00609671
 0.02689548 0.02037255 0.48255856]",0.6832222938537598,0.08253622055053711,0.6143035888671875
4000,9,"[0.1622928  0.03836838 0.00720399 0.07462769 0.05619231 0.02299262
 0.19181764 0.21531134 0.23119322]",0.7334985733032227,0.08255982398986816,0.39986491203308105
4000,9,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.01207202
 0.11092081 0.04073453 0.19302243]",0.7578954696655273,0.09156084060668945,0.6042807102203369
4000,9,"[0.02765813 0.12611275 0.08483807 0.10721261 0.29416633 0.00395636
 0.29091758 0.0494952  0.01564297]",0.6789658069610596,0.08255577087402344,0.40918946266174316
4000,9,"[0.19819524 0.29701365 0.0605447  0.01477558 0.0345346  0.17723586
 0.09817299 0.00484085 0.11468652]",0.6857161521911621,0.08355712890625,0.40719175338745117
4000,9,"[0.15687407 0.06004815 0.02667404 0.14327181 0.05549121 0.24860703
 0.11083693 0.08440571 0.11379106]",0.6534817218780518,0.08454370498657227,0.4777367115020752
4000,9,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.13722332 0.41037368 0.02595122]",0.6841690540313721,0.0835568904876709,0.49219703674316406
4000,9,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05365389 0.00315942
 0.42705449 0.01757866 0.16220257]",0.689835786819458,0.08354568481445312,0.396181583404541
4000,9,"[0.03265716 0.036321   0.05075015 0.10016736 0.31477065 0.095401
 0.02553428 0.25161619 0.09278221]",0.6742227077484131,0.08455729484558105,0.5597240924835205
4000,10,"[0.10426057 0.04651293 0.0457627  0.01788038 0.02399718 0.06666673
 0.08057464 0.38079844 0.22265281 0.01089361]",0.7175767421722412,0.10155868530273438,0.574193000793457
4000,10,"[0.0901124  0.09005144 0.02049734 0.08183168 0.09231418 0.08926966
 0.00609671 0.02689548 0.02037255 0.48255856]",0.6906166076660156,0.0985572338104248,0.8033843040466309
4000,10,"[0.11816281 0.04413    0.04557237 0.13082    0.02299262 0.19181764
 0.04386552 0.17144582 0.03817079 0.19302243]",0.7074823379516602,0.09979796409606934,0.6014273166656494
4000,10,"[0.02765813 0.09553842 0.31275527 0.20403608 0.00326231 0.01207202
 0.11092081 0.1686188  0.0494952  0.01564297]",0.7321584224700928,0.10155081748962402,0.6868219375610352
4000,10,"[0.15377088 0.04442436 0.04041371 0.10721261 0.20993203 0.04931018
 0.03888048 0.23652837 0.00484085 0.11468652]",0.7258427143096924,0.09955692291259766,0.6932861804962158
4000,10,"[0.15687407 0.06004815 0.02667404 0.19876302 0.05284961 0.07532028
 0.21177046 0.0195036  0.08440571 0.11379106]",0.7099370956420898,0.10255146026611328,0.49606800079345703
4000,10,"[0.25024083 0.02005552 0.06494819 0.01478254 0.03684098 0.00507982
 0.03450389 0.26451453 0.28308247 0.02595122]",0.6938388347625732,0.09955453872680664,0.4978220462799072
4000,10,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05365389 0.00315942
 0.17051082 0.25654368 0.01757866 0.16220257]",0.6865990161895752,0.09855937957763672,0.6783459186553955
4000,10,"[0.03265716 0.036321   0.05075015 0.10016736 0.31477065 0.095401
 0.02553428 0.25161619 0.05803844 0.03474377]",0.689356803894043,0.09955430030822754,0.460723876953125
4000,10,"[0.14050258 0.13400773 0.15763258 0.05036029 0.09261731 0.01843833
 0.01203219 0.1290306  0.23889524 0.02648315]",0.7149200439453125,0.09801506996154785,0.48072385787963867
5000,2,[0.5029311 0.4970689],0.050463199615478516,0.011559724807739258,0.17007994651794434
5000,2,[0.52982659 0.47017341],0.04904794692993164,0.012014150619506836,0.16409921646118164
5000,2,[0.62519295 0.37480705],0.050485849380493164,0.01200556755065918,0.16105866432189941
5000,2,[0.5359233 0.4640767],0.048789024353027344,0.011007547378540039,0.1641545295715332
5000,2,[0.81983616 0.18016384],0.052745819091796875,0.011009454727172852,0.1445941925048828
5000,2,[0.9098876 0.0901124],0.04579019546508789,0.011592388153076172,0.1287691593170166
5000,2,[0.79933882 0.20066118],0.04395318031311035,0.012003421783447266,0.14627790451049805
5000,2,[0.71750713 0.28249287],0.04681873321533203,0.01205897331237793,0.2319784164428711
5000,2,[0.44650456 0.55349544],0.05094480514526367,0.012304544448852539,0.16814494132995605
5000,2,[0.6383222 0.3616778],0.048186302185058594,0.010999679565429688,0.1590733528137207
5000,3,[0.10426057 0.13415319 0.76158624],0.574254035949707,0.02100849151611328,0.4688084125518799
5000,3,[0.30508049 0.6840259  0.01089361],0.5391075611114502,0.019999265670776367,0.15111732482910156
5000,3,[0.1507735  0.06364308 0.78558342],0.5069479942321777,0.02100086212158203,0.6065843105316162
5000,3,[0.38565513 0.38079844 0.23354643],0.514117956161499,0.020003557205200195,0.14353132247924805
5000,3,[0.1965362  0.32090524 0.48255856],0.5831210613250732,0.020000219345092773,0.16303730010986328
5000,3,[0.47017341 0.02689548 0.5029311 ],0.5245175361633301,0.019999265670776367,0.1601109504699707
5000,3,[0.37480705 0.08926966 0.5359233 ],0.5459854602813721,0.020007848739624023,0.1653881072998047
5000,3,[0.0901124  0.09005144 0.81983616],0.499727725982666,0.019998550415039062,0.3055906295776367
5000,3,[0.20066118 0.08183168 0.71750713],0.5090317726135254,0.021002769470214844,0.41532015800476074
5000,3,[0.3616778  0.19181764 0.44650456],0.47852325439453125,0.020999908447265625,0.16108131408691406
5000,4,[0.10426057 0.13415319 0.06666673 0.69491951],0.6402988433837891,0.029512882232666016,0.26706886291503906
5000,4,[0.1507735  0.06364308 0.7746898  0.01089361],0.6315774917602539,0.03199887275695801,0.44229912757873535
5000,4,[0.1965362  0.18911893 0.38079844 0.23354643],0.6139407157897949,0.030998945236206055,0.5217041969299316
5000,4,[0.47017341 0.02689548 0.02037255 0.48255856],0.5929098129272461,0.029998302459716797,0.21712160110473633
5000,4,[0.18016384 0.1946432  0.08926966 0.5359233 ],0.5568902492523193,0.029999971389770508,1.427995204925537
5000,4,[0.0901124  0.11054878 0.08183168 0.71750713],0.6022627353668213,0.029998779296875,0.8501427173614502
5000,4,[0.1622928  0.19938499 0.19181764 0.44650456],0.6253044605255127,0.029543161392211914,1.3736450672149658
5000,4,[0.20786517 0.13082    0.4301216  0.23119322],0.5560917854309082,0.030998706817626953,0.3602135181427002
5000,4,[0.11816281 0.47919815 0.20961662 0.19302243],0.6490442752838135,0.030003786087036133,0.19961214065551758
5000,4,[0.12319655 0.31275527 0.20729839 0.3567498 ],0.6138854026794434,0.030007123947143555,0.47531938552856445
5000,5,[0.10426057 0.13415319 0.06666673 0.6840259  0.01089361],0.6258985996246338,0.04151320457458496,0.5186984539031982
5000,5,[0.1507735  0.06364308 0.17123855 0.38079844 0.23354643],0.6096007823944092,0.04198026657104492,1.3999409675598145
5000,5,[0.1965362  0.27363721 0.02689548 0.02037255 0.48255856],0.6706960201263428,0.0410001277923584,0.35308098793029785
5000,5,[0.0901124  0.09005144 0.1946432  0.08926966 0.5359233 ],0.5618457794189453,0.0410001277923584,0.31727170944213867
5000,5,[0.20066118 0.08183168 0.07918493 0.19181764 0.44650456],0.667844295501709,0.041516780853271484,0.9953958988189697
5000,5,[0.1622928  0.04557237 0.13082    0.4301216  0.23119322],0.6005918979644775,0.04200243949890137,1.495826005935669
5000,5,[0.11816281 0.31778901 0.16140914 0.20961662 0.19302243],0.6738367080688477,0.04152345657348633,0.34361696243286133
5000,5,[0.12319655 0.52005365 0.01207202 0.11092081 0.23375696],0.592191219329834,0.04099774360656738,0.42932677268981934
5000,5,[0.02765813 0.61232976 0.29487394 0.0494952  0.01564297],0.6608293056488037,0.041002511978149414,0.3461470603942871
5000,5,[0.15377088 0.08483807 0.10721261 0.29812269 0.35605574],0.6609230041503906,0.04199957847595215,1.6551637649536133
5000,6,[0.10426057 0.04651293 0.08764026 0.06666673 0.6840259  0.01089361],0.6307463645935059,0.05552053451538086,0.4282245635986328
5000,6,[0.1965362  0.01788038 0.17123855 0.13178631 0.24901213 0.23354643],0.6565902233123779,0.05560755729675293,0.4667963981628418
5000,6,[0.18016384 0.1946432  0.08926966 0.00609671 0.02689548 0.5029311 ],0.6365630626678467,0.05400538444519043,0.3528902530670166
5000,6,[0.0901124  0.11054878 0.08183168 0.07918493 0.19181764 0.44650456],0.6318464279174805,0.053000450134277344,0.4021296501159668
5000,6,[0.1622928  0.04557237 0.13082    0.25867578 0.17144582 0.23119322],0.6304600238800049,0.0540006160736084,0.6652860641479492
5000,6,[0.11816281 0.00503374 0.31275527 0.20729839 0.16372737 0.19302243],0.6554486751556396,0.055005550384521484,0.7792582511901855
